date,key,value
1998-01-01,21054788,3
1998-02-01,21054788,0
1998-03-01,21054788,2
1998-04-01,21054788,1
1998-05-01,21054788,0
1998-06-01,21054788,1
1998-07-01,21054788,2
1998-08-01,21054788,1
1998-09-01,21054788,1
1998-10-01,21054788,1
1998-11-01,21054788,0
1998-12-01,21054788,0
1999-01-01,21054788,1
1999-02-01,21054788,1
1999-03-01,21054788,0
1999-04-01,21054788,0
1999-05-01,21054788,1
1999-06-01,21054788,0
1999-07-01,21054788,0
1999-08-01,21054788,0
1999-09-01,21054788,0
1999-10-01,21054788,0
1999-11-01,21054788,0
1999-12-01,21054788,0
2000-01-01,21054788,0
2000-02-01,21054788,0
2000-03-01,21054788,1
2000-04-01,21054788,0
2000-05-01,21054788,0
2000-06-01,21054788,0
2000-07-01,21054788,2
2000-08-01,21054788,0
2000-09-01,21054788,0
2000-10-01,21054788,0
2000-11-01,21054788,0
2000-12-01,21054788,1
2001-01-01,21054788,0
2001-02-01,21054788,0
2001-03-01,21054788,2
2001-04-01,21054788,0
2001-05-01,21054788,0
2001-06-01,21054788,0
2001-07-01,21054788,0
2001-08-01,21054788,0
2001-09-01,21054788,0
2001-10-01,21054788,1
2001-11-01,21054788,0
2001-12-01,21054788,0
2002-01-01,21054788,0
2002-02-01,21054788,0
2002-03-01,21054788,0
1998-01-01,21055097,0
1998-02-01,21055097,1
1998-03-01,21055097,0
1998-04-01,21055097,2
1998-05-01,21055097,2
1998-06-01,21055097,1
1998-07-01,21055097,1
1998-08-01,21055097,1
1998-09-01,21055097,0
1998-10-01,21055097,0
1998-11-01,21055097,0
1998-12-01,21055097,1
1999-01-01,21055097,2
1999-02-01,21055097,0
1999-03-01,21055097,0
1999-04-01,21055097,0
1999-05-01,21055097,0
1999-06-01,21055097,0
1999-07-01,21055097,1
1999-08-01,21055097,2
1999-09-01,21055097,0
1999-10-01,21055097,0
1999-11-01,21055097,0
1999-12-01,21055097,1
2000-01-01,21055097,0
2000-02-01,21055097,1
2000-03-01,21055097,1
2000-04-01,21055097,0
2000-05-01,21055097,0
2000-06-01,21055097,0
2000-07-01,21055097,0
2000-08-01,21055097,0
2000-09-01,21055097,0
2000-10-01,21055097,0
2000-11-01,21055097,3
2000-12-01,21055097,0
2001-01-01,21055097,0
2001-02-01,21055097,1
2001-03-01,21055097,0
2001-04-01,21055097,0
2001-05-01,21055097,1
2001-06-01,21055097,0
2001-07-01,21055097,0
2001-08-01,21055097,0
2001-09-01,21055097,0
2001-10-01,21055097,0
2001-11-01,21055097,0
2001-12-01,21055097,0
2002-01-01,21055097,0
2002-02-01,21055097,0
2002-03-01,21055097,0
1998-01-01,21055743,1
1998-02-01,21055743,2
1998-03-01,21055743,1
1998-04-01,21055743,0
1998-05-01,21055743,0
1998-06-01,21055743,0
1998-07-01,21055743,0
1998-08-01,21055743,0
1998-09-01,21055743,0
1998-10-01,21055743,1
1998-11-01,21055743,1
1998-12-01,21055743,3
1999-01-01,21055743,0
1999-02-01,21055743,0
1999-03-01,21055743,0
1999-04-01,21055743,2
1999-05-01,21055743,1
1999-06-01,21055743,0
1999-07-01,21055743,1
1999-08-01,21055743,0
1999-09-01,21055743,0
1999-10-01,21055743,0
1999-11-01,21055743,0
1999-12-01,21055743,1
2000-01-01,21055743,1
2000-02-01,21055743,0
2000-03-01,21055743,0
2000-04-01,21055743,0
2000-05-01,21055743,0
2000-06-01,21055743,0
2000-07-01,21055743,0
2000-08-01,21055743,0
2000-09-01,21055743,0
2000-10-01,21055743,0
2000-11-01,21055743,0
2000-12-01,21055743,0
2001-01-01,21055743,3
2001-02-01,21055743,3
2001-03-01,21055743,0
2001-04-01,21055743,0
2001-05-01,21055743,0
2001-06-01,21055743,0
2001-07-01,21055743,0
2001-08-01,21055743,0
2001-09-01,21055743,0
2001-10-01,21055743,0
2001-11-01,21055743,0
2001-12-01,21055743,0
2002-01-01,21055743,1
2002-02-01,21055743,0
2002-03-01,21055743,0
1998-01-01,21056274,0
1998-02-01,21056274,0
1998-03-01,21056274,0
1998-04-01,21056274,0
1998-05-01,21056274,0
1998-06-01,21056274,0
1998-07-01,21056274,0
1998-08-01,21056274,2
1998-09-01,21056274,1
1998-10-01,21056274,0
1998-11-01,21056274,0
1998-12-01,21056274,1
1999-01-01,21056274,2
1999-02-01,21056274,0
1999-03-01,21056274,0
1999-04-01,21056274,0
1999-05-01,21056274,1
1999-06-01,21056274,0
1999-07-01,21056274,0
1999-08-01,21056274,1
1999-09-01,21056274,1
1999-10-01,21056274,1
1999-11-01,21056274,0
1999-12-01,21056274,2
2000-01-01,21056274,1
2000-02-01,21056274,0
2000-03-01,21056274,1
2000-04-01,21056274,0
2000-05-01,21056274,0
2000-06-01,21056274,0
2000-07-01,21056274,1
2000-08-01,21056274,1
2000-09-01,21056274,0
2000-10-01,21056274,0
2000-11-01,21056274,0
2000-12-01,21056274,0
2001-01-01,21056274,0
2001-02-01,21056274,0
2001-03-01,21056274,2
2001-04-01,21056274,0
2001-05-01,21056274,0
2001-06-01,21056274,1
2001-07-01,21056274,0
2001-08-01,21056274,0
2001-09-01,21056274,2
2001-10-01,21056274,0
2001-11-01,21056274,1
2001-12-01,21056274,0
2002-01-01,21056274,0
2002-02-01,21056274,0
2002-03-01,21056274,0
1998-01-01,21056514,0
1998-02-01,21056514,0
1998-03-01,21056514,0
1998-04-01,21056514,0
1998-05-01,21056514,0
1998-06-01,21056514,0
1998-07-01,21056514,2
1998-08-01,21056514,0
1998-09-01,21056514,0
1998-10-01,21056514,0
1998-11-01,21056514,0
1998-12-01,21056514,0
1999-01-01,21056514,0
1999-02-01,21056514,0
1999-03-01,21056514,1
1999-04-01,21056514,1
1999-05-01,21056514,0
1999-06-01,21056514,2
1999-07-01,21056514,0
1999-08-01,21056514,0
1999-09-01,21056514,1
1999-10-01,21056514,0
1999-11-01,21056514,1
1999-12-01,21056514,0
2000-01-01,21056514,0
2000-02-01,21056514,3
2000-03-01,21056514,1
2000-04-01,21056514,0
2000-05-01,21056514,0
2000-06-01,21056514,0
2000-07-01,21056514,0
2000-08-01,21056514,0
2000-09-01,21056514,1
2000-10-01,21056514,0
2000-11-01,21056514,0
2000-12-01,21056514,0
2001-01-01,21056514,0
2001-02-01,21056514,1
2001-03-01,21056514,0
2001-04-01,21056514,1
2001-05-01,21056514,1
2001-06-01,21056514,1
2001-07-01,21056514,2
2001-08-01,21056514,1
2001-09-01,21056514,0
2001-10-01,21056514,0
2001-11-01,21056514,0
2001-12-01,21056514,1
2002-01-01,21056514,0
2002-02-01,21056514,0
2002-03-01,21056514,1
1998-01-01,21057626,1
1998-02-01,21057626,0
1998-03-01,21057626,6
1998-04-01,21057626,3
1998-05-01,21057626,1
1998-06-01,21057626,0
1998-07-01,21057626,0
1998-08-01,21057626,0
1998-09-01,21057626,0
1998-10-01,21057626,0
1998-11-01,21057626,0
1998-12-01,21057626,0
1999-01-01,21057626,0
1999-02-01,21057626,0
1999-03-01,21057626,0
1999-04-01,21057626,0
1999-05-01,21057626,0
1999-06-01,21057626,0
1999-07-01,21057626,0
1999-08-01,21057626,0
1999-09-01,21057626,1
1999-10-01,21057626,0
1999-11-01,21057626,2
1999-12-01,21057626,1
2000-01-01,21057626,2
2000-02-01,21057626,0
2000-03-01,21057626,0
2000-04-01,21057626,3
2000-05-01,21057626,0
2000-06-01,21057626,0
2000-07-01,21057626,0
2000-08-01,21057626,1
2000-09-01,21057626,0
2000-10-01,21057626,0
2000-11-01,21057626,0
2000-12-01,21057626,0
2001-01-01,21057626,0
2001-02-01,21057626,0
2001-03-01,21057626,0
2001-04-01,21057626,0
2001-05-01,21057626,0
2001-06-01,21057626,0
2001-07-01,21057626,0
2001-08-01,21057626,0
2001-09-01,21057626,0
2001-10-01,21057626,0
2001-11-01,21057626,1
2001-12-01,21057626,0
2002-01-01,21057626,0
2002-02-01,21057626,0
2002-03-01,21057626,0
1998-01-01,21058694,1
1998-02-01,21058694,1
1998-03-01,21058694,1
1998-04-01,21058694,1
1998-05-01,21058694,0
1998-06-01,21058694,2
1998-07-01,21058694,0
1998-08-01,21058694,1
1998-09-01,21058694,0
1998-10-01,21058694,0
1998-11-01,21058694,0
1998-12-01,21058694,0
1999-01-01,21058694,0
1999-02-01,21058694,0
1999-03-01,21058694,1
1999-04-01,21058694,1
1999-05-01,21058694,0
1999-06-01,21058694,1
1999-07-01,21058694,4
1999-08-01,21058694,4
1999-09-01,21058694,0
1999-10-01,21058694,0
1999-11-01,21058694,0
1999-12-01,21058694,0
2000-01-01,21058694,0
2000-02-01,21058694,0
2000-03-01,21058694,1
2000-04-01,21058694,0
2000-05-01,21058694,0
2000-06-01,21058694,0
2000-07-01,21058694,0
2000-08-01,21058694,0
2000-09-01,21058694,0
2000-10-01,21058694,0
2000-11-01,21058694,0
2000-12-01,21058694,0
2001-01-01,21058694,0
2001-02-01,21058694,0
2001-03-01,21058694,1
2001-04-01,21058694,0
2001-05-01,21058694,1
2001-06-01,21058694,1
2001-07-01,21058694,0
2001-08-01,21058694,0
2001-09-01,21058694,0
2001-10-01,21058694,0
2001-11-01,21058694,0
2001-12-01,21058694,0
2002-01-01,21058694,0
2002-02-01,21058694,0
2002-03-01,21058694,0
1998-01-01,21058745,0
1998-02-01,21058745,0
1998-03-01,21058745,0
1998-04-01,21058745,2
1998-05-01,21058745,0
1998-06-01,21058745,0
1998-07-01,21058745,3
1998-08-01,21058745,0
1998-09-01,21058745,1
1998-10-01,21058745,0
1998-11-01,21058745,0
1998-12-01,21058745,0
1999-01-01,21058745,0
1999-02-01,21058745,3
1999-03-01,21058745,0
1999-04-01,21058745,2
1999-05-01,21058745,0
1999-06-01,21058745,0
1999-07-01,21058745,0
1999-08-01,21058745,0
1999-09-01,21058745,0
1999-10-01,21058745,0
1999-11-01,21058745,1
1999-12-01,21058745,0
2000-01-01,21058745,0
2000-02-01,21058745,0
2000-03-01,21058745,0
2000-04-01,21058745,1
2000-05-01,21058745,1
2000-06-01,21058745,0
2000-07-01,21058745,0
2000-08-01,21058745,0
2000-09-01,21058745,0
2000-10-01,21058745,0
2000-11-01,21058745,0
2000-12-01,21058745,0
2001-01-01,21058745,0
2001-02-01,21058745,0
2001-03-01,21058745,1
2001-04-01,21058745,0
2001-05-01,21058745,0
2001-06-01,21058745,1
2001-07-01,21058745,0
2001-08-01,21058745,1
2001-09-01,21058745,1
2001-10-01,21058745,2
2001-11-01,21058745,1
2001-12-01,21058745,1
2002-01-01,21058745,0
2002-02-01,21058745,0
2002-03-01,21058745,0
1998-01-01,21060308,2
1998-02-01,21060308,0
1998-03-01,21060308,0
1998-04-01,21060308,0
1998-05-01,21060308,0
1998-06-01,21060308,0
1998-07-01,21060308,0
1998-08-01,21060308,0
1998-09-01,21060308,2
1998-10-01,21060308,1
1998-11-01,21060308,0
1998-12-01,21060308,4
1999-01-01,21060308,1
1999-02-01,21060308,2
1999-03-01,21060308,2
1999-04-01,21060308,1
1999-05-01,21060308,3
1999-06-01,21060308,0
1999-07-01,21060308,0
1999-08-01,21060308,0
1999-09-01,21060308,0
1999-10-01,21060308,0
1999-11-01,21060308,0
1999-12-01,21060308,0
2000-01-01,21060308,0
2000-02-01,21060308,0
2000-03-01,21060308,0
2000-04-01,21060308,0
2000-05-01,21060308,0
2000-06-01,21060308,0
2000-07-01,21060308,2
2000-08-01,21060308,0
2000-09-01,21060308,0
2000-10-01,21060308,0
2000-11-01,21060308,0
2000-12-01,21060308,0
2001-01-01,21060308,0
2001-02-01,21060308,0
2001-03-01,21060308,0
2001-04-01,21060308,0
2001-05-01,21060308,0
2001-06-01,21060308,1
2001-07-01,21060308,0
2001-08-01,21060308,1
2001-09-01,21060308,0
2001-10-01,21060308,0
2001-11-01,21060308,0
2001-12-01,21060308,0
2002-01-01,21060308,0
2002-02-01,21060308,0
2002-03-01,21060308,0
1998-01-01,21060679,0
1998-02-01,21060679,0
1998-03-01,21060679,0
1998-04-01,21060679,0
1998-05-01,21060679,5
1998-06-01,21060679,0
1998-07-01,21060679,0
1998-08-01,21060679,0
1998-09-01,21060679,0
1998-10-01,21060679,0
1998-11-01,21060679,1
1998-12-01,21060679,0
1999-01-01,21060679,0
1999-02-01,21060679,0
1999-03-01,21060679,5
1999-04-01,21060679,1
1999-05-01,21060679,3
1999-06-01,21060679,0
1999-07-01,21060679,0
1999-08-01,21060679,0
1999-09-01,21060679,1
1999-10-01,21060679,0
1999-11-01,21060679,1
1999-12-01,21060679,0
2000-01-01,21060679,0
2000-02-01,21060679,0
2000-03-01,21060679,0
2000-04-01,21060679,0
2000-05-01,21060679,0
2000-06-01,21060679,0
2000-07-01,21060679,0
2000-08-01,21060679,1
2000-09-01,21060679,1
2000-10-01,21060679,0
2000-11-01,21060679,0
2000-12-01,21060679,0
2001-01-01,21060679,0
2001-02-01,21060679,0
2001-03-01,21060679,1
2001-04-01,21060679,0
2001-05-01,21060679,0
2001-06-01,21060679,1
2001-07-01,21060679,1
2001-08-01,21060679,0
2001-09-01,21060679,0
2001-10-01,21060679,0
2001-11-01,21060679,0
2001-12-01,21060679,0
2002-01-01,21060679,0
2002-02-01,21060679,0
2002-03-01,21060679,0
1998-01-01,21060750,1
1998-02-01,21060750,1
1998-03-01,21060750,0
1998-04-01,21060750,1
1998-05-01,21060750,1
1998-06-01,21060750,0
1998-07-01,21060750,0
1998-08-01,21060750,0
1998-09-01,21060750,0
1998-10-01,21060750,1
1998-11-01,21060750,0
1998-12-01,21060750,2
1999-01-01,21060750,1
1999-02-01,21060750,0
1999-03-01,21060750,0
1999-04-01,21060750,2
1999-05-01,21060750,0
1999-06-01,21060750,3
1999-07-01,21060750,1
1999-08-01,21060750,2
1999-09-01,21060750,1
1999-10-01,21060750,2
1999-11-01,21060750,0
1999-12-01,21060750,0
2000-01-01,21060750,0
2000-02-01,21060750,0
2000-03-01,21060750,1
2000-04-01,21060750,0
2000-05-01,21060750,0
2000-06-01,21060750,1
2000-07-01,21060750,0
2000-08-01,21060750,0
2000-09-01,21060750,0
2000-10-01,21060750,0
2000-11-01,21060750,0
2000-12-01,21060750,0
2001-01-01,21060750,0
2001-02-01,21060750,0
2001-03-01,21060750,0
2001-04-01,21060750,0
2001-05-01,21060750,0
2001-06-01,21060750,1
2001-07-01,21060750,0
2001-08-01,21060750,0
2001-09-01,21060750,0
2001-10-01,21060750,0
2001-11-01,21060750,0
2001-12-01,21060750,0
2002-01-01,21060750,0
2002-02-01,21060750,0
2002-03-01,21060750,0
1998-01-01,21060877,2
1998-02-01,21060877,3
1998-03-01,21060877,0
1998-04-01,21060877,0
1998-05-01,21060877,0
1998-06-01,21060877,1
1998-07-01,21060877,0
1998-08-01,21060877,0
1998-09-01,21060877,0
1998-10-01,21060877,1
1998-11-01,21060877,0
1998-12-01,21060877,0
1999-01-01,21060877,3
1999-02-01,21060877,0
1999-03-01,21060877,0
1999-04-01,21060877,0
1999-05-01,21060877,0
1999-06-01,21060877,0
1999-07-01,21060877,2
1999-08-01,21060877,0
1999-09-01,21060877,0
1999-10-01,21060877,0
1999-11-01,21060877,0
1999-12-01,21060877,0
2000-01-01,21060877,0
2000-02-01,21060877,0
2000-03-01,21060877,0
2000-04-01,21060877,0
2000-05-01,21060877,0
2000-06-01,21060877,0
2000-07-01,21060877,0
2000-08-01,21060877,2
2000-09-01,21060877,3
2000-10-01,21060877,1
2000-11-01,21060877,0
2000-12-01,21060877,0
2001-01-01,21060877,0
2001-02-01,21060877,0
2001-03-01,21060877,0
2001-04-01,21060877,0
2001-05-01,21060877,1
2001-06-01,21060877,0
2001-07-01,21060877,0
2001-08-01,21060877,0
2001-09-01,21060877,0
2001-10-01,21060877,0
2001-11-01,21060877,1
2001-12-01,21060877,0
2002-01-01,21060877,1
2002-02-01,21060877,1
2002-03-01,21060877,0
1998-01-01,21064875,0
1998-02-01,21064875,0
1998-03-01,21064875,0
1998-04-01,21064875,0
1998-05-01,21064875,0
1998-06-01,21064875,0
1998-07-01,21064875,2
1998-08-01,21064875,0
1998-09-01,21064875,2
1998-10-01,21064875,3
1998-11-01,21064875,0
1998-12-01,21064875,0
1999-01-01,21064875,2
1999-02-01,21064875,0
1999-03-01,21064875,0
1999-04-01,21064875,0
1999-05-01,21064875,1
1999-06-01,21064875,0
1999-07-01,21064875,0
1999-08-01,21064875,0
1999-09-01,21064875,1
1999-10-01,21064875,0
1999-11-01,21064875,0
1999-12-01,21064875,0
2000-01-01,21064875,0
2000-02-01,21064875,0
2000-03-01,21064875,0
2000-04-01,21064875,1
2000-05-01,21064875,1
2000-06-01,21064875,0
2000-07-01,21064875,0
2000-08-01,21064875,0
2000-09-01,21064875,0
2000-10-01,21064875,0
2000-11-01,21064875,2
2000-12-01,21064875,0
2001-01-01,21064875,0
2001-02-01,21064875,0
2001-03-01,21064875,0
2001-04-01,21064875,0
2001-05-01,21064875,1
2001-06-01,21064875,0
2001-07-01,21064875,1
2001-08-01,21064875,1
2001-09-01,21064875,0
2001-10-01,21064875,1
2001-11-01,21064875,1
2001-12-01,21064875,0
2002-01-01,21064875,1
2002-02-01,21064875,1
2002-03-01,21064875,0
1998-01-01,21068004,0
1998-02-01,21068004,3
1998-03-01,21068004,0
1998-04-01,21068004,0
1998-05-01,21068004,0
1998-06-01,21068004,0
1998-07-01,21068004,0
1998-08-01,21068004,0
1998-09-01,21068004,1
1998-10-01,21068004,0
1998-11-01,21068004,0
1998-12-01,21068004,0
1999-01-01,21068004,0
1999-02-01,21068004,0
1999-03-01,21068004,1
1999-04-01,21068004,0
1999-05-01,21068004,2
1999-06-01,21068004,0
1999-07-01,21068004,2
1999-08-01,21068004,1
1999-09-01,21068004,0
1999-10-01,21068004,0
1999-11-01,21068004,1
1999-12-01,21068004,0
2000-01-01,21068004,0
2000-02-01,21068004,1
2000-03-01,21068004,0
2000-04-01,21068004,1
2000-05-01,21068004,0
2000-06-01,21068004,0
2000-07-01,21068004,0
2000-08-01,21068004,0
2000-09-01,21068004,0
2000-10-01,21068004,2
2000-11-01,21068004,0
2000-12-01,21068004,0
2001-01-01,21068004,1
2001-02-01,21068004,1
2001-03-01,21068004,0
2001-04-01,21068004,0
2001-05-01,21068004,2
2001-06-01,21068004,0
2001-07-01,21068004,0
2001-08-01,21068004,1
2001-09-01,21068004,0
2001-10-01,21068004,0
2001-11-01,21068004,0
2001-12-01,21068004,1
2002-01-01,21068004,0
2002-02-01,21068004,1
2002-03-01,21068004,0
1998-01-01,21068913,0
1998-02-01,21068913,0
1998-03-01,21068913,0
1998-04-01,21068913,0
1998-05-01,21068913,0
1998-06-01,21068913,0
1998-07-01,21068913,0
1998-08-01,21068913,3
1998-09-01,21068913,0
1998-10-01,21068913,0
1998-11-01,21068913,3
1998-12-01,21068913,1
1999-01-01,21068913,0
1999-02-01,21068913,1
1999-03-01,21068913,2
1999-04-01,21068913,0
1999-05-01,21068913,0
1999-06-01,21068913,1
1999-07-01,21068913,0
1999-08-01,21068913,0
1999-09-01,21068913,1
1999-10-01,21068913,0
1999-11-01,21068913,1
1999-12-01,21068913,0
2000-01-01,21068913,0
2000-02-01,21068913,1
2000-03-01,21068913,1
2000-04-01,21068913,1
2000-05-01,21068913,2
2000-06-01,21068913,0
2000-07-01,21068913,2
2000-08-01,21068913,0
2000-09-01,21068913,0
2000-10-01,21068913,0
2000-11-01,21068913,0
2000-12-01,21068913,0
2001-01-01,21068913,0
2001-02-01,21068913,0
2001-03-01,21068913,0
2001-04-01,21068913,0
2001-05-01,21068913,0
2001-06-01,21068913,0
2001-07-01,21068913,1
2001-08-01,21068913,0
2001-09-01,21068913,1
2001-10-01,21068913,0
2001-11-01,21068913,0
2001-12-01,21068913,0
2002-01-01,21068913,0
2002-02-01,21068913,0
2002-03-01,21068913,0
1998-01-01,21071458,0
1998-02-01,21071458,1
1998-03-01,21071458,0
1998-04-01,21071458,0
1998-05-01,21071458,0
1998-06-01,21071458,0
1998-07-01,21071458,0
1998-08-01,21071458,0
1998-09-01,21071458,0
1998-10-01,21071458,1
1998-11-01,21071458,0
1998-12-01,21071458,0
1999-01-01,21071458,0
1999-02-01,21071458,1
1999-03-01,21071458,0
1999-04-01,21071458,1
1999-05-01,21071458,0
1999-06-01,21071458,0
1999-07-01,21071458,0
1999-08-01,21071458,0
1999-09-01,21071458,1
1999-10-01,21071458,0
1999-11-01,21071458,0
1999-12-01,21071458,1
2000-01-01,21071458,0
2000-02-01,21071458,0
2000-03-01,21071458,2
2000-04-01,21071458,0
2000-05-01,21071458,0
2000-06-01,21071458,0
2000-07-01,21071458,8
2000-08-01,21071458,0
2000-09-01,21071458,0
2000-10-01,21071458,0
2000-11-01,21071458,1
2000-12-01,21071458,1
2001-01-01,21071458,1
2001-02-01,21071458,1
2001-03-01,21071458,0
2001-04-01,21071458,0
2001-05-01,21071458,1
2001-06-01,21071458,0
2001-07-01,21071458,1
2001-08-01,21071458,0
2001-09-01,21071458,0
2001-10-01,21071458,0
2001-11-01,21071458,0
2001-12-01,21071458,0
2002-01-01,21071458,0
2002-02-01,21071458,0
2002-03-01,21071458,0
1998-01-01,21081243,0
1998-02-01,21081243,0
1998-03-01,21081243,1
1998-04-01,21081243,1
1998-05-01,21081243,0
1998-06-01,21081243,0
1998-07-01,21081243,0
1998-08-01,21081243,0
1998-09-01,21081243,1
1998-10-01,21081243,0
1998-11-01,21081243,1
1998-12-01,21081243,1
1999-01-01,21081243,1
1999-02-01,21081243,1
1999-03-01,21081243,2
1999-04-01,21081243,2
1999-05-01,21081243,0
1999-06-01,21081243,0
1999-07-01,21081243,0
1999-08-01,21081243,2
1999-09-01,21081243,1
1999-10-01,21081243,0
1999-11-01,21081243,0
1999-12-01,21081243,0
2000-01-01,21081243,0
2000-02-01,21081243,1
2000-03-01,21081243,1
2000-04-01,21081243,0
2000-05-01,21081243,0
2000-06-01,21081243,1
2000-07-01,21081243,0
2000-08-01,21081243,0
2000-09-01,21081243,2
2000-10-01,21081243,1
2000-11-01,21081243,0
2000-12-01,21081243,0
2001-01-01,21081243,1
2001-02-01,21081243,1
2001-03-01,21081243,0
2001-04-01,21081243,0
2001-05-01,21081243,0
2001-06-01,21081243,0
2001-07-01,21081243,0
2001-08-01,21081243,0
2001-09-01,21081243,0
2001-10-01,21081243,0
2001-11-01,21081243,0
2001-12-01,21081243,0
2002-01-01,21081243,0
2002-02-01,21081243,0
2002-03-01,21081243,0
1998-01-01,21116431,0
1998-02-01,21116431,0
1998-03-01,21116431,0
1998-04-01,21116431,2
1998-05-01,21116431,0
1998-06-01,21116431,0
1998-07-01,21116431,0
1998-08-01,21116431,0
1998-09-01,21116431,1
1998-10-01,21116431,1
1998-11-01,21116431,2
1998-12-01,21116431,1
1999-01-01,21116431,0
1999-02-01,21116431,2
1999-03-01,21116431,0
1999-04-01,21116431,0
1999-05-01,21116431,0
1999-06-01,21116431,0
1999-07-01,21116431,0
1999-08-01,21116431,1
1999-09-01,21116431,0
1999-10-01,21116431,0
1999-11-01,21116431,2
1999-12-01,21116431,0
2000-01-01,21116431,0
2000-02-01,21116431,0
2000-03-01,21116431,0
2000-04-01,21116431,0
2000-05-01,21116431,0
2000-06-01,21116431,0
2000-07-01,21116431,0
2000-08-01,21116431,0
2000-09-01,21116431,2
2000-10-01,21116431,0
2000-11-01,21116431,2
2000-12-01,21116431,0
2001-01-01,21116431,2
2001-02-01,21116431,0
2001-03-01,21116431,0
2001-04-01,21116431,1
2001-05-01,21116431,1
2001-06-01,21116431,0
2001-07-01,21116431,0
2001-08-01,21116431,0
2001-09-01,21116431,1
2001-10-01,21116431,0
2001-11-01,21116431,0
2001-12-01,21116431,0
2002-01-01,21116431,0
2002-02-01,21116431,1
2002-03-01,21116431,0
1998-01-01,21134124,0
1998-02-01,21134124,0
1998-03-01,21134124,0
1998-04-01,21134124,1
1998-05-01,21134124,1
1998-06-01,21134124,1
1998-07-01,21134124,3
1998-08-01,21134124,0
1998-09-01,21134124,0
1998-10-01,21134124,1
1998-11-01,21134124,0
1998-12-01,21134124,1
1999-01-01,21134124,2
1999-02-01,21134124,3
1999-03-01,21134124,0
1999-04-01,21134124,0
1999-05-01,21134124,2
1999-06-01,21134124,1
1999-07-01,21134124,0
1999-08-01,21134124,0
1999-09-01,21134124,0
1999-10-01,21134124,1
1999-11-01,21134124,0
1999-12-01,21134124,1
2000-01-01,21134124,0
2000-02-01,21134124,0
2000-03-01,21134124,0
2000-04-01,21134124,0
2000-05-01,21134124,0
2000-06-01,21134124,0
2000-07-01,21134124,2
2000-08-01,21134124,0
2000-09-01,21134124,0
2000-10-01,21134124,0
2000-11-01,21134124,0
2000-12-01,21134124,0
2001-01-01,21134124,0
2001-02-01,21134124,0
2001-03-01,21134124,0
2001-04-01,21134124,1
2001-05-01,21134124,0
2001-06-01,21134124,0
2001-07-01,21134124,0
2001-08-01,21134124,0
2001-09-01,21134124,0
2001-10-01,21134124,1
2001-11-01,21134124,0
2001-12-01,21134124,0
2002-01-01,21134124,0
2002-02-01,21134124,0
2002-03-01,21134124,0
1998-01-01,21181915,0
1998-02-01,21181915,0
1998-03-01,21181915,0
1998-04-01,21181915,0
1998-05-01,21181915,0
1998-06-01,21181915,0
1998-07-01,21181915,0
1998-08-01,21181915,0
1998-09-01,21181915,0
1998-10-01,21181915,0
1998-11-01,21181915,0
1998-12-01,21181915,1
1999-01-01,21181915,0
1999-02-01,21181915,1
1999-03-01,21181915,2
1999-04-01,21181915,0
1999-05-01,21181915,5
1999-06-01,21181915,7
1999-07-01,21181915,1
1999-08-01,21181915,1
1999-09-01,21181915,0
1999-10-01,21181915,0
1999-11-01,21181915,1
1999-12-01,21181915,0
2000-01-01,21181915,0
2000-02-01,21181915,0
2000-03-01,21181915,0
2000-04-01,21181915,0
2000-05-01,21181915,0
2000-06-01,21181915,0
2000-07-01,21181915,0
2000-08-01,21181915,0
2000-09-01,21181915,0
2000-10-01,21181915,0
2000-11-01,21181915,0
2000-12-01,21181915,0
2001-01-01,21181915,0
2001-02-01,21181915,0
2001-03-01,21181915,0
2001-04-01,21181915,0
2001-05-01,21181915,0
2001-06-01,21181915,0
2001-07-01,21181915,0
2001-08-01,21181915,0
2001-09-01,21181915,0
2001-10-01,21181915,0
2001-11-01,21181915,0
2001-12-01,21181915,0
2002-01-01,21181915,0
2002-02-01,21181915,1
2002-03-01,21181915,2
1998-01-01,21313398,0
1998-02-01,21313398,0
1998-03-01,21313398,0
1998-04-01,21313398,0
1998-05-01,21313398,0
1998-06-01,21313398,0
1998-07-01,21313398,0
1998-08-01,21313398,0
1998-09-01,21313398,0
1998-10-01,21313398,0
1998-11-01,21313398,0
1998-12-01,21313398,1
1999-01-01,21313398,4
1999-02-01,21313398,2
1999-03-01,21313398,2
1999-04-01,21313398,0
1999-05-01,21313398,0
1999-06-01,21313398,0
1999-07-01,21313398,1
1999-08-01,21313398,1
1999-09-01,21313398,1
1999-10-01,21313398,0
1999-11-01,21313398,0
1999-12-01,21313398,0
2000-01-01,21313398,0
2000-02-01,21313398,1
2000-03-01,21313398,0
2000-04-01,21313398,0
2000-05-01,21313398,0
2000-06-01,21313398,0
2000-07-01,21313398,0
2000-08-01,21313398,0
2000-09-01,21313398,0
2000-10-01,21313398,0
2000-11-01,21313398,0
2000-12-01,21313398,0
2001-01-01,21313398,0
2001-02-01,21313398,2
2001-03-01,21313398,2
2001-04-01,21313398,3
2001-05-01,21313398,0
2001-06-01,21313398,0
2001-07-01,21313398,0
2001-08-01,21313398,0
2001-09-01,21313398,0
2001-10-01,21313398,0
2001-11-01,21313398,1
2001-12-01,21313398,1
2002-01-01,21313398,0
2002-02-01,21313398,0
2002-03-01,21313398,0
1998-01-01,21034119,0
1998-02-01,21034119,0
1998-03-01,21034119,1
1998-04-01,21034119,1
1998-05-01,21034119,1
